"lag","cost","nu","gamma","corr_pred"
5,4096,0.1,4096,0.190230030891841
1,16,0.9,4096,0.190959089029687
2,16,0.9,4096,0.190959089029687
3,16,0.9,4096,0.190959089029687
4,16,0.9,4096,0.190959089029687
5,16,0.9,4096,0.190959089029687
1,16,0.5,4096,0.190971966731813
2,16,0.5,4096,0.190971966731813
3,16,0.5,4096,0.190971966731813
4,16,0.5,4096,0.190971966731813
5,16,0.5,4096,0.190971966731813
1,64,0.9,4096,0.1911822803234
2,64,0.9,4096,0.1911822803234
3,64,0.9,4096,0.1911822803234
4,64,0.9,4096,0.1911822803234
5,64,0.9,4096,0.1911822803234
1,64,0.5,4096,0.191193449970052
2,64,0.5,4096,0.191193449970052
3,64,0.5,4096,0.191193449970052
4,64,0.5,4096,0.191193449970052
5,64,0.5,4096,0.191193449970052
1,64,0.1,4096,0.191217858536846
2,64,0.1,4096,0.191217858536846
3,64,0.1,4096,0.191217858536846
4,64,0.1,4096,0.191217858536846
5,64,0.1,4096,0.191217858536846
1,16,0.1,4096,0.197570668739504
2,16,0.1,4096,0.197570668739504
3,16,0.1,4096,0.197570668739504
4,16,0.1,4096,0.197570668739504
5,16,0.1,4096,0.197570668739504
1,4,0.9,4096,0.201836996886477
2,4,0.9,4096,0.201836996886477
3,4,0.9,4096,0.201836996886477
4,4,0.9,4096,0.201836996886477
5,4,0.9,4096,0.201836996886477
1,4,0.5,4096,0.201841108856204
2,4,0.5,4096,0.201841108856204
3,4,0.5,4096,0.201841108856204
4,4,0.5,4096,0.201841108856204
5,4,0.5,4096,0.201841108856204
1,64,0.1,1024,0.21345288415451
2,64,0.1,1024,0.21345288415451
3,64,0.1,1024,0.21345288415451
4,64,0.1,1024,0.21345288415451
5,64,0.1,1024,0.21345288415451
1,0.25,0.1,1024,0.215219618253565
2,0.25,0.1,1024,0.215219618253565
3,0.25,0.1,1024,0.215219618253565
4,0.25,0.1,1024,0.215219618253565
5,0.25,0.1,1024,0.215219618253565
1,64,0.9,1024,0.218983426202367
2,64,0.9,1024,0.218983426202367
3,64,0.9,1024,0.218983426202367
4,64,0.9,1024,0.218983426202367
5,64,0.9,1024,0.218983426202367
1,64,0.5,1024,0.218999116080348
2,64,0.5,1024,0.218999116080348
3,64,0.5,1024,0.218999116080348
4,64,0.5,1024,0.218999116080348
5,64,0.5,1024,0.218999116080348
1,1,0.9,4096,0.225187730491137
2,1,0.9,4096,0.225187730491137
3,1,0.9,4096,0.225187730491137
4,1,0.9,4096,0.225187730491137
5,1,0.9,4096,0.225187730491137
1,1,0.5,4096,0.236258875127774
2,1,0.5,4096,0.236258875127774
3,1,0.5,4096,0.236258875127774
4,1,0.5,4096,0.236258875127774
5,1,0.5,4096,0.236258875127774
1,0.0625,0.9,1024,0.240843561558208
2,0.0625,0.9,1024,0.240843561558208
3,0.0625,0.9,1024,0.240843561558208
4,0.0625,0.9,1024,0.240843561558208
5,0.0625,0.9,1024,0.240843561558208
1,16,0.5,1024,0.241255133127336
2,16,0.5,1024,0.241255133127336
3,16,0.5,1024,0.241255133127336
4,16,0.5,1024,0.241255133127336
5,16,0.5,1024,0.241255133127336
1,16,0.9,1024,0.241270273574726
2,16,0.9,1024,0.241270273574726
3,16,0.9,1024,0.241270273574726
4,16,0.9,1024,0.241270273574726
5,16,0.9,1024,0.241270273574726
1,256,0.1,256,0.242843472428529
2,256,0.1,256,0.242843472428529
3,256,0.1,256,0.242843472428529
4,256,0.1,256,0.242843472428529
5,256,0.1,256,0.242843472428529
1,64,0.9,256,0.243556186879102
2,64,0.9,256,0.243556186879102
3,64,0.9,256,0.243556186879102
4,64,0.9,256,0.243556186879102
5,64,0.9,256,0.243556186879102
1,64,0.5,256,0.245856274806203
2,64,0.5,256,0.245856274806203
3,64,0.5,256,0.245856274806203
4,64,0.5,256,0.245856274806203
5,64,0.5,256,0.245856274806203
1,0.25,0.5,4096,0.253421054120103
2,0.25,0.5,4096,0.253421054120103
3,0.25,0.5,4096,0.253421054120103
4,0.25,0.5,4096,0.253421054120103
5,0.25,0.5,4096,0.253421054120103
1,0.0625,0.5,4096,0.254155844055578
2,0.0625,0.5,4096,0.254155844055578
3,0.0625,0.5,4096,0.254155844055578
4,0.0625,0.5,4096,0.254155844055578
5,0.0625,0.5,4096,0.254155844055578
1,4096,0.9,16,0.255889660484982
2,4096,0.9,16,0.255889660484982
3,4096,0.9,16,0.255889660484982
4,4096,0.9,16,0.255889660484982
5,4096,0.9,16,0.255889660484982
1,4,0.9,1024,0.257022768821366
2,4,0.9,1024,0.257022768821366
3,4,0.9,1024,0.257022768821366
4,4,0.9,1024,0.257022768821366
5,4,0.9,1024,0.257022768821366
1,4,0.5,1024,0.25849702750945
2,4,0.5,1024,0.25849702750945
3,4,0.5,1024,0.25849702750945
4,4,0.5,1024,0.25849702750945
5,4,0.5,1024,0.25849702750945
1,16,0.1,1024,0.260671865053851
2,16,0.1,1024,0.260671865053851
3,16,0.1,1024,0.260671865053851
4,16,0.1,1024,0.260671865053851
5,16,0.1,1024,0.260671865053851
1,0.0625,0.1,256,0.265182064418366
2,0.0625,0.1,256,0.265182064418366
3,0.0625,0.1,256,0.265182064418366
4,0.0625,0.1,256,0.265182064418366
5,0.0625,0.1,256,0.265182064418366
1,4096,0.5,64,0.273154836938878
2,4096,0.5,64,0.273154836938878
3,4096,0.5,64,0.273154836938878
4,4096,0.5,64,0.273154836938878
5,4096,0.5,64,0.273154836938878
1,1,0.1,1024,0.276108691481231
2,1,0.1,1024,0.276108691481231
3,1,0.1,1024,0.276108691481231
4,1,0.1,1024,0.276108691481231
5,1,0.1,1024,0.276108691481231
1,0.25,0.9,1024,0.276517702685688
2,0.25,0.9,1024,0.276517702685688
3,0.25,0.9,1024,0.276517702685688
4,0.25,0.9,1024,0.276517702685688
5,0.25,0.9,1024,0.276517702685688
1,4,0.1,1024,0.280430212872265
2,4,0.1,1024,0.280430212872265
3,4,0.1,1024,0.280430212872265
4,4,0.1,1024,0.280430212872265
5,4,0.1,1024,0.280430212872265
1,64,0.1,256,0.285889437948313
2,64,0.1,256,0.285889437948313
3,64,0.1,256,0.285889437948313
4,64,0.1,256,0.285889437948313
5,64,0.1,256,0.285889437948313
1,4096,0.9,64,0.28640761763018
2,4096,0.9,64,0.28640761763018
3,4096,0.9,64,0.28640761763018
4,4096,0.9,64,0.28640761763018
5,4096,0.9,64,0.28640761763018
1,1,0.9,1024,0.291901179687242
2,1,0.9,1024,0.291901179687242
3,1,0.9,1024,0.291901179687242
4,1,0.9,1024,0.291901179687242
5,1,0.9,1024,0.291901179687242
1,1024,0.9,16,0.297863912134095
2,1024,0.9,16,0.297863912134095
3,1024,0.9,16,0.297863912134095
4,1024,0.9,16,0.297863912134095
5,1024,0.9,16,0.297863912134095
1,16,0.5,256,0.311407321109052
2,16,0.5,256,0.311407321109052
3,16,0.5,256,0.311407321109052
4,16,0.5,256,0.311407321109052
5,16,0.5,256,0.311407321109052
1,16,0.1,256,0.315017051405459
2,16,0.1,256,0.315017051405459
3,16,0.1,256,0.315017051405459
4,16,0.1,256,0.315017051405459
5,16,0.1,256,0.315017051405459
1,0.0625,0.9,256,0.320302578811295
2,0.0625,0.9,256,0.320302578811295
3,0.0625,0.9,256,0.320302578811295
4,0.0625,0.9,256,0.320302578811295
5,0.0625,0.9,256,0.320302578811295
1,1024,0.9,64,0.325241619386776
2,1024,0.9,64,0.325241619386776
3,1024,0.9,64,0.325241619386776
4,1024,0.9,64,0.325241619386776
5,1024,0.9,64,0.325241619386776
1,16,0.9,256,0.326041065016154
2,16,0.9,256,0.326041065016154
3,16,0.9,256,0.326041065016154
4,16,0.9,256,0.326041065016154
5,16,0.9,256,0.326041065016154
1,1,0.5,1024,0.328640841560845
2,1,0.5,1024,0.328640841560845
3,1,0.5,1024,0.328640841560845
4,1,0.5,1024,0.328640841560845
5,1,0.5,1024,0.328640841560845
1,1024,0.5,64,0.33089394935419
2,1024,0.5,64,0.33089394935419
3,1024,0.5,64,0.33089394935419
4,1024,0.5,64,0.33089394935419
5,1024,0.5,64,0.33089394935419
1,4096,0.5,16,0.335966879806973
2,4096,0.5,16,0.335966879806973
3,4096,0.5,16,0.335966879806973
4,4096,0.5,16,0.335966879806973
5,4096,0.5,16,0.335966879806973
1,0.0625,0.1,64,0.33749044917719
2,0.0625,0.1,64,0.33749044917719
3,0.0625,0.1,64,0.33749044917719
4,0.0625,0.1,64,0.33749044917719
5,0.0625,0.1,64,0.33749044917719
1,4096,0.1,64,0.340362661886693
2,4096,0.1,64,0.340362661886693
3,4096,0.1,64,0.340362661886693
4,4096,0.1,64,0.340362661886693
5,4096,0.1,64,0.340362661886693
1,0.0625,0.5,1024,0.344135180085972
2,0.0625,0.5,1024,0.344135180085972
3,0.0625,0.5,1024,0.344135180085972
4,0.0625,0.5,1024,0.344135180085972
5,0.0625,0.5,1024,0.344135180085972
1,0.25,0.1,256,0.348609956729787
2,0.25,0.1,256,0.348609956729787
3,0.25,0.1,256,0.348609956729787
4,0.25,0.1,256,0.348609956729787
5,0.25,0.1,256,0.348609956729787
1,0.25,0.5,1024,0.348720126674719
2,0.25,0.5,1024,0.348720126674719
3,0.25,0.5,1024,0.348720126674719
4,0.25,0.5,1024,0.348720126674719
5,0.25,0.5,1024,0.348720126674719
1,4,0.1,256,0.350645221713392
2,4,0.1,256,0.350645221713392
3,4,0.1,256,0.350645221713392
4,4,0.1,256,0.350645221713392
5,4,0.1,256,0.350645221713392
1,4096,0.9,1,0.350774632341669
2,4096,0.9,1,0.350774632341669
3,4096,0.9,1,0.350774632341669
4,4096,0.9,1,0.350774632341669
5,4096,0.9,1,0.350774632341669
1,4,0.9,256,0.360540531256535
2,4,0.9,256,0.360540531256535
3,4,0.9,256,0.360540531256535
4,4,0.9,256,0.360540531256535
5,4,0.9,256,0.360540531256535
1,256,0.9,64,0.361181390154932
2,256,0.9,64,0.361181390154932
3,256,0.9,64,0.361181390154932
4,256,0.9,64,0.361181390154932
5,256,0.9,64,0.361181390154932
1,4,0.5,256,0.366583324404889
2,4,0.5,256,0.366583324404889
3,4,0.5,256,0.366583324404889
4,4,0.5,256,0.366583324404889
5,4,0.5,256,0.366583324404889
1,0.0625,0.1,16,0.371467507062012
2,0.0625,0.1,16,0.371467507062012
3,0.0625,0.1,16,0.371467507062012
4,0.0625,0.1,16,0.371467507062012
5,0.0625,0.1,16,0.371467507062012
1,1024,0.1,64,0.371734043340326
2,1024,0.1,64,0.371734043340326
3,1024,0.1,64,0.371734043340326
4,1024,0.1,64,0.371734043340326
5,1024,0.1,64,0.371734043340326
1,256,0.5,64,0.373928257121712
2,256,0.5,64,0.373928257121712
3,256,0.5,64,0.373928257121712
4,256,0.5,64,0.373928257121712
5,256,0.5,64,0.373928257121712
1,0.25,0.9,256,0.378679934911733
2,0.25,0.9,256,0.378679934911733
3,0.25,0.9,256,0.378679934911733
4,0.25,0.9,256,0.378679934911733
5,0.25,0.9,256,0.378679934911733
1,0.0625,0.9,64,0.379560528643815
2,0.0625,0.9,64,0.379560528643815
3,0.0625,0.9,64,0.379560528643815
4,0.0625,0.9,64,0.379560528643815
5,0.0625,0.9,64,0.379560528643815
1,256,0.1,64,0.380067691778946
2,256,0.1,64,0.380067691778946
3,256,0.1,64,0.380067691778946
4,256,0.1,64,0.380067691778946
5,256,0.1,64,0.380067691778946
1,4096,0.1,16,0.386746515391882
2,4096,0.1,16,0.386746515391882
3,4096,0.1,16,0.386746515391882
4,4096,0.1,16,0.386746515391882
5,4096,0.1,16,0.386746515391882
1,64,0.1,64,0.387411681228031
2,64,0.1,64,0.387411681228031
3,64,0.1,64,0.387411681228031
4,64,0.1,64,0.387411681228031
5,64,0.1,64,0.387411681228031
1,1024,0.5,16,0.390768612689484
2,1024,0.5,16,0.390768612689484
3,1024,0.5,16,0.390768612689484
4,1024,0.5,16,0.390768612689484
5,1024,0.5,16,0.390768612689484
1,1,0.9,256,0.391472619915047
2,1,0.9,256,0.391472619915047
3,1,0.9,256,0.391472619915047
4,1,0.9,256,0.391472619915047
5,1,0.9,256,0.391472619915047
1,64,0.9,64,0.392442971057284
2,64,0.9,64,0.392442971057284
3,64,0.9,64,0.392442971057284
4,64,0.9,64,0.392442971057284
5,64,0.9,64,0.392442971057284
1,0.0625,0.5,256,0.393331917259484
2,0.0625,0.5,256,0.393331917259484
3,0.0625,0.5,256,0.393331917259484
4,0.0625,0.5,256,0.393331917259484
5,0.0625,0.5,256,0.393331917259484
1,1,0.1,256,0.395810401951146
2,1,0.1,256,0.395810401951146
3,1,0.1,256,0.395810401951146
4,1,0.1,256,0.395810401951146
5,1,0.1,256,0.395810401951146
1,16,0.1,64,0.396261809481994
2,16,0.1,64,0.396261809481994
3,16,0.1,64,0.396261809481994
4,16,0.1,64,0.396261809481994
5,16,0.1,64,0.396261809481994
1,1024,0.9,1,0.397719545583606
2,1024,0.9,1,0.397719545583606
3,1024,0.9,1,0.397719545583606
4,1024,0.9,1,0.397719545583606
5,1024,0.9,1,0.397719545583606
1,1024,0.1,16,0.399085123069122
2,1024,0.1,16,0.399085123069122
3,1024,0.1,16,0.399085123069122
4,1024,0.1,16,0.399085123069122
5,1024,0.1,16,0.399085123069122
1,4096,0.9,4,0.402374068271593
2,4096,0.9,4,0.402374068271593
3,4096,0.9,4,0.402374068271593
4,4096,0.9,4,0.402374068271593
5,4096,0.9,4,0.402374068271593
1,0.25,0.5,256,0.404756467009877
2,0.25,0.5,256,0.404756467009877
3,0.25,0.5,256,0.404756467009877
4,0.25,0.5,256,0.404756467009877
5,0.25,0.5,256,0.404756467009877
1,0.0625,0.1,4,0.406249886785421
2,0.0625,0.1,4,0.406249886785421
3,0.0625,0.1,4,0.406249886785421
4,0.0625,0.1,4,0.406249886785421
5,0.0625,0.1,4,0.406249886785421
1,1,0.5,256,0.410605691457239
2,1,0.5,256,0.410605691457239
