"lag","cost","nu","gamma","corr_pred"
5,64,0.9,0.25,0.168561922600701
1,64,0.4,0.0625,0.167148385571866
2,64,0.4,0.0625,0.167148385571866
3,64,0.4,0.0625,0.167148385571866
4,64,0.4,0.0625,0.167148385571866
5,64,0.4,0.0625,0.167148385571866
1,1024,0.9,0.25,0.167112604612004
2,1024,0.9,0.25,0.167112604612004
3,1024,0.9,0.25,0.167112604612004
4,1024,0.9,0.25,0.167112604612004
5,1024,0.9,0.25,0.167112604612004
1,512,0.8,0.25,0.166839313437812
2,512,0.8,0.25,0.166839313437812
3,512,0.8,0.25,0.166839313437812
4,512,0.8,0.25,0.166839313437812
5,512,0.8,0.25,0.166839313437812
1,32,0.3,0.125,0.166726208392578
2,32,0.3,0.125,0.166726208392578
3,32,0.3,0.125,0.166726208392578
4,32,0.3,0.125,0.166726208392578
5,32,0.3,0.125,0.166726208392578
1,1024,0.8,0.25,0.166415257522367
2,1024,0.8,0.25,0.166415257522367
3,1024,0.8,0.25,0.166415257522367
4,1024,0.8,0.25,0.166415257522367
5,1024,0.8,0.25,0.166415257522367
1,512,0.4,0.0625,0.166098455447864
2,512,0.4,0.0625,0.166098455447864
3,512,0.4,0.0625,0.166098455447864
4,512,0.4,0.0625,0.166098455447864
5,512,0.4,0.0625,0.166098455447864
1,128,0.2,0.125,0.165983656966827
2,128,0.2,0.125,0.165983656966827
3,128,0.2,0.125,0.165983656966827
4,128,0.2,0.125,0.165983656966827
5,128,0.2,0.125,0.165983656966827
1,32,0.3,0.0625,0.165961871261481
2,32,0.3,0.0625,0.165961871261481
3,32,0.3,0.0625,0.165961871261481
4,32,0.3,0.0625,0.165961871261481
5,32,0.3,0.0625,0.165961871261481
1,128,0.4,0.0625,0.165893623840064
2,128,0.4,0.0625,0.165893623840064
3,128,0.4,0.0625,0.165893623840064
4,128,0.4,0.0625,0.165893623840064
5,128,0.4,0.0625,0.165893623840064
1,16,0.2,0.125,0.165465153301551
2,16,0.2,0.125,0.165465153301551
3,16,0.2,0.125,0.165465153301551
4,16,0.2,0.125,0.165465153301551
5,16,0.2,0.125,0.165465153301551
1,1024,0.3,0.0625,0.165121944970093
2,1024,0.3,0.0625,0.165121944970093
3,1024,0.3,0.0625,0.165121944970093
4,1024,0.3,0.0625,0.165121944970093
5,1024,0.3,0.0625,0.165121944970093
1,2048,0.9,0.125,0.165023977609183
2,2048,0.9,0.125,0.165023977609183
3,2048,0.9,0.125,0.165023977609183
4,2048,0.9,0.125,0.165023977609183
5,2048,0.9,0.125,0.165023977609183
1,64,0.2,0.125,0.164194222796693
2,64,0.2,0.125,0.164194222796693
3,64,0.2,0.125,0.164194222796693
4,64,0.2,0.125,0.164194222796693
5,64,0.2,0.125,0.164194222796693
1,64,0.3,0.125,0.164047782999262
2,64,0.3,0.125,0.164047782999262
3,64,0.3,0.125,0.164047782999262
4,64,0.3,0.125,0.164047782999262
5,64,0.3,0.125,0.164047782999262
1,256,0.2,0.125,0.163879591326124
2,256,0.2,0.125,0.163879591326124
3,256,0.2,0.125,0.163879591326124
4,256,0.2,0.125,0.163879591326124
5,256,0.2,0.125,0.163879591326124
1,0.125,0.1,16,0.163849251579657
2,0.125,0.1,16,0.163849251579657
3,0.125,0.1,16,0.163849251579657
4,0.125,0.1,16,0.163849251579657
5,0.125,0.1,16,0.163849251579657
1,32,0.4,0.0625,0.163013447230484
2,32,0.4,0.0625,0.163013447230484
3,32,0.4,0.0625,0.163013447230484
4,32,0.4,0.0625,0.163013447230484
5,32,0.4,0.0625,0.163013447230484
1,32,0.2,0.125,0.162045962501723
2,32,0.2,0.125,0.162045962501723
3,32,0.2,0.125,0.162045962501723
4,32,0.2,0.125,0.162045962501723
5,32,0.2,0.125,0.162045962501723
1,0.25,0.1,256,0.161887390401639
2,0.25,0.1,256,0.161887390401639
3,0.25,0.1,256,0.161887390401639
4,0.25,0.1,256,0.161887390401639
5,0.25,0.1,256,0.161887390401639
1,2048,0.2,0.0625,0.161447673326375
2,2048,0.2,0.0625,0.161447673326375
3,2048,0.2,0.0625,0.161447673326375
4,2048,0.2,0.0625,0.161447673326375
5,2048,0.2,0.0625,0.161447673326375
1,1024,0.2,0.0625,0.161292805637366
2,1024,0.2,0.0625,0.161292805637366
3,1024,0.2,0.0625,0.161292805637366
4,1024,0.2,0.0625,0.161292805637366
5,1024,0.2,0.0625,0.161292805637366
1,16,0.3,0.125,0.161173225734298
2,16,0.3,0.125,0.161173225734298
3,16,0.3,0.125,0.161173225734298
4,16,0.3,0.125,0.161173225734298
5,16,0.3,0.125,0.161173225734298
1,256,0.4,0.0625,0.161008779297104
2,256,0.4,0.0625,0.161008779297104
3,256,0.4,0.0625,0.161008779297104
4,256,0.4,0.0625,0.161008779297104
5,256,0.4,0.0625,0.161008779297104
1,0.125,0.1,128,0.160109836137492
2,0.125,0.1,128,0.160109836137492
3,0.125,0.1,128,0.160109836137492
4,0.125,0.1,128,0.160109836137492
5,0.125,0.1,128,0.160109836137492
1,2048,0.8,0.125,0.160056598968021
2,2048,0.8,0.125,0.160056598968021
3,2048,0.8,0.125,0.160056598968021
4,2048,0.8,0.125,0.160056598968021
5,2048,0.8,0.125,0.160056598968021
1,64,0.5,0.0625,0.159573717446485
2,64,0.5,0.0625,0.159573717446485
3,64,0.5,0.0625,0.159573717446485
4,64,0.5,0.0625,0.159573717446485
5,64,0.5,0.0625,0.159573717446485
1,32,0.4,0.125,0.159472592922518
2,32,0.4,0.125,0.159472592922518
3,32,0.4,0.125,0.159472592922518
4,32,0.4,0.125,0.159472592922518
5,32,0.4,0.125,0.159472592922518
1,32,0.5,0.0625,0.159445291942723
2,32,0.5,0.0625,0.159445291942723
3,32,0.5,0.0625,0.159445291942723
4,32,0.5,0.0625,0.159445291942723
5,32,0.5,0.0625,0.159445291942723
1,0.0625,0.1,64,0.159122611823065
2,0.0625,0.1,64,0.159122611823065
3,0.0625,0.1,64,0.159122611823065
4,0.0625,0.1,64,0.159122611823065
5,0.0625,0.1,64,0.159122611823065
1,256,0.5,0.0625,0.158689402564998
2,256,0.5,0.0625,0.158689402564998
3,256,0.5,0.0625,0.158689402564998
4,256,0.5,0.0625,0.158689402564998
5,256,0.5,0.0625,0.158689402564998
1,1024,0.4,0.0625,0.15836845672189
2,1024,0.4,0.0625,0.15836845672189
3,1024,0.4,0.0625,0.15836845672189
4,1024,0.4,0.0625,0.15836845672189
5,1024,0.4,0.0625,0.15836845672189
1,128,0.6,0.0625,0.158347222799042
2,128,0.6,0.0625,0.158347222799042
3,128,0.6,0.0625,0.158347222799042
4,128,0.6,0.0625,0.158347222799042
5,128,0.6,0.0625,0.158347222799042
1,128,0.5,0.0625,0.157877281440986
2,128,0.5,0.0625,0.157877281440986
3,128,0.5,0.0625,0.157877281440986
4,128,0.5,0.0625,0.157877281440986
5,128,0.5,0.0625,0.157877281440986
1,8,0.3,0.125,0.15758159033684
2,8,0.3,0.125,0.15758159033684
3,8,0.3,0.125,0.15758159033684
4,8,0.3,0.125,0.15758159033684
5,8,0.3,0.125,0.15758159033684
1,128,0.2,0.0625,0.157504177465402
2,128,0.2,0.0625,0.157504177465402
3,128,0.2,0.0625,0.157504177465402
4,128,0.2,0.0625,0.157504177465402
5,128,0.2,0.0625,0.157504177465402
1,0.125,0.1,32,0.157449731242248
2,0.125,0.1,32,0.157449731242248
3,0.125,0.1,32,0.157449731242248
4,0.125,0.1,32,0.157449731242248
5,0.125,0.1,32,0.157449731242248
1,16,0.4,0.125,0.157364902871388
2,16,0.4,0.125,0.157364902871388
3,16,0.4,0.125,0.157364902871388
4,16,0.4,0.125,0.157364902871388
5,16,0.4,0.125,0.157364902871388
1,16,0.4,0.0625,0.157348988314248
2,16,0.4,0.0625,0.157348988314248
3,16,0.4,0.0625,0.157348988314248
4,16,0.4,0.0625,0.157348988314248
5,16,0.4,0.0625,0.157348988314248
1,32,0.9,0.25,0.157324152093682
2,32,0.9,0.25,0.157324152093682
3,32,0.9,0.25,0.157324152093682
4,32,0.9,0.25,0.157324152093682
5,32,0.9,0.25,0.157324152093682
1,0.0625,0.1,512,0.15706443400664
2,0.0625,0.1,512,0.15706443400664
3,0.0625,0.1,512,0.15706443400664
4,0.0625,0.1,512,0.15706443400664
5,0.0625,0.1,512,0.15706443400664
1,4096,0.9,0.25,0.156867678099189
2,4096,0.9,0.25,0.156867678099189
3,4096,0.9,0.25,0.156867678099189
4,4096,0.9,0.25,0.156867678099189
5,4096,0.9,0.25,0.156867678099189
1,64,0.6,0.0625,0.156841419009322
2,64,0.6,0.0625,0.156841419009322
3,64,0.6,0.0625,0.156841419009322
4,64,0.6,0.0625,0.156841419009322
5,64,0.6,0.0625,0.156841419009322
1,32,0.8,0.25,0.156717925752034
2,32,0.8,0.25,0.156717925752034
3,32,0.8,0.25,0.156717925752034
4,32,0.8,0.25,0.156717925752034
5,32,0.8,0.25,0.156717925752034
1,256,0.6,0.0625,0.156356489946404
2,256,0.6,0.0625,0.156356489946404
3,256,0.6,0.0625,0.156356489946404
4,256,0.6,0.0625,0.156356489946404
5,256,0.6,0.0625,0.156356489946404
1,4,0.3,0.125,0.155532890228924
2,4,0.3,0.125,0.155532890228924
3,4,0.3,0.125,0.155532890228924
4,4,0.3,0.125,0.155532890228924
5,4,0.3,0.125,0.155532890228924
1,1024,0.7,0.25,0.155383829655249
2,1024,0.7,0.25,0.155383829655249
3,1024,0.7,0.25,0.155383829655249
4,1024,0.7,0.25,0.155383829655249
5,1024,0.7,0.25,0.155383829655249
1,16,0.5,0.0625,0.15527589317781
2,16,0.5,0.0625,0.15527589317781
3,16,0.5,0.0625,0.15527589317781
4,16,0.5,0.0625,0.15527589317781
5,16,0.5,0.0625,0.15527589317781
1,8,0.4,0.125,0.154829614644389
2,8,0.4,0.125,0.154829614644389
3,8,0.4,0.125,0.154829614644389
4,8,0.4,0.125,0.154829614644389
5,8,0.4,0.125,0.154829614644389
1,64,0.4,0.125,0.154789334670333
2,64,0.4,0.125,0.154789334670333
3,64,0.4,0.125,0.154789334670333
4,64,0.4,0.125,0.154789334670333
5,64,0.4,0.125,0.154789334670333
1,32,0.6,0.0625,0.154487057835581
2,32,0.6,0.0625,0.154487057835581
3,32,0.6,0.0625,0.154487057835581
4,32,0.6,0.0625,0.154487057835581
5,32,0.6,0.0625,0.154487057835581
1,16,0.6,0.0625,0.153962013140739
2,16,0.6,0.0625,0.153962013140739
3,16,0.6,0.0625,0.153962013140739
4,16,0.6,0.0625,0.153962013140739
5,16,0.6,0.0625,0.153962013140739
1,0.25,0.1,16,0.153882781495734
2,0.25,0.1,16,0.153882781495734
3,0.25,0.1,16,0.153882781495734
4,0.25,0.1,16,0.153882781495734
5,0.25,0.1,16,0.153882781495734
1,512,0.5,0.0625,0.153629171801896
2,512,0.5,0.0625,0.153629171801896
3,512,0.5,0.0625,0.153629171801896
4,512,0.5,0.0625,0.153629171801896
5,512,0.5,0.0625,0.153629171801896
1,256,0.5,0.25,0.153484486566003
2,256,0.5,0.25,0.153484486566003
3,256,0.5,0.25,0.153484486566003
4,256,0.5,0.25,0.153484486566003
5,256,0.5,0.25,0.153484486566003
1,0.0625,0.1,4,0.153035646830431
2,0.0625,0.1,4,0.153035646830431
3,0.0625,0.1,4,0.153035646830431
4,0.0625,0.1,4,0.153035646830431
5,0.0625,0.1,4,0.153035646830431
1,512,0.2,0.125,0.152858923444133
2,512,0.2,0.125,0.152858923444133
3,512,0.2,0.125,0.152858923444133
4,512,0.2,0.125,0.152858923444133
5,512,0.2,0.125,0.152858923444133
1,0.125,0.1,64,0.152718683426371
2,0.125,0.1,64,0.152718683426371
3,0.125,0.1,64,0.152718683426371
4,0.125,0.1,64,0.152718683426371
5,0.125,0.1,64,0.152718683426371
1,4096,0.2,0.0625,0.152460706210535
2,4096,0.2,0.0625,0.152460706210535
3,4096,0.2,0.0625,0.152460706210535
4,4096,0.2,0.0625,0.152460706210535
5,4096,0.2,0.0625,0.152460706210535
1,0.125,0.1,8,0.152127446900647
2,0.125,0.1,8,0.152127446900647
3,0.125,0.1,8,0.152127446900647
4,0.125,0.1,8,0.152127446900647
5,0.125,0.1,8,0.152127446900647
1,16,0.3,0.0625,0.151643962617552
2,16,0.3,0.0625,0.151643962617552
3,16,0.3,0.0625,0.151643962617552
4,16,0.3,0.0625,0.151643962617552
5,16,0.3,0.0625,0.151643962617552
1,0.25,0.1,64,0.151556484860439
2,0.25,0.1,64,0.151556484860439
3,0.25,0.1,64,0.151556484860439
4,0.25,0.1,64,0.151556484860439
5,0.25,0.1,64,0.151556484860439
1,0.0625,0.1,8,0.15153313519331
2,0.0625,0.1,8,0.15153313519331
3,0.0625,0.1,8,0.15153313519331
4,0.0625,0.1,8,0.15153313519331
5,0.0625,0.1,8,0.15153313519331
1,0.5,0.1,256,0.151485504361678
2,0.5,0.1,256,0.151485504361678
3,0.5,0.1,256,0.151485504361678
4,0.5,0.1,256,0.151485504361678
5,0.5,0.1,256,0.151485504361678
1,16,0.9,0.5,0.15123090681857
2,16,0.9,0.5,0.15123090681857
3,16,0.9,0.5,0.15123090681857
4,16,0.9,0.5,0.15123090681857
5,16,0.9,0.5,0.15123090681857
1,0.125,0.1,512,0.15051178562535
2,0.125,0.1,512,0.15051178562535
3,0.125,0.1,512,0.15051178562535
4,0.125,0.1,512,0.15051178562535
5,0.125,0.1,512,0.15051178562535
1,32,0.9,0.5,0.150082418047891
2,32,0.9,0.5,0.150082418047891
3,32,0.9,0.5,0.150082418047891
4,32,0.9,0.5,0.150082418047891
5,32,0.9,0.5,0.150082418047891
1,2048,0.7,0.25,0.14974181761467
2,2048,0.7,0.25,0.14974181761467
3,2048,0.7,0.25,0.14974181761467
4,2048,0.7,0.25,0.14974181761467
5,2048,0.7,0.25,0.14974181761467
1,0.25,0.1,128,0.14950016174365
2,0.25,0.1,128,0.14950016174365
3,0.25,0.1,128,0.14950016174365
4,0.25,0.1,128,0.14950016174365
5,0.25,0.1,128,0.14950016174365
1,4,0.4,0.125,0.149452149259553
2,4,0.4,0.125,0.149452149259553
3,4,0.4,0.125,0.149452149259553
4,4,0.4,0.125,0.149452149259553
5,4,0.4,0.125,0.149452149259553
1,0.25,0.1,32,0.148811434752681
2,0.25,0.1,32,0.148811434752681
3,0.25,0.1,32,0.148811434752681
4,0.25,0.1,32,0.148811434752681
5,0.25,0.1,32,0.148811434752681
1,8,0.4,0.0625,0.148611095442474
2,8,0.4,0.0625,0.148611095442474
3,8,0.4,0.0625,0.148611095442474
4,8,0.4,0.0625,0.148611095442474
5,8,0.4,0.0625,0.148611095442474
1,0.5,0.1,512,0.148507315304432
2,0.5,0.1,512,0.148507315304432
3,0.5,0.1,512,0.148507315304432
4,0.5,0.1,512,0.148507315304432
5,0.5,0.1,512,0.148507315304432
1,0.0625,0.1,32,0.148075309038803
2,0.0625,0.1,32,0.148075309038803
3,0.0625,0.1,32,0.148075309038803
4,0.0625,0.1,32,0.148075309038803
5,0.0625,0.1,32,0.148075309038803
1,0.0625,0.1,16,0.147698530581324
2,0.0625,0.1,16,0.147698530581324
3,0.0625,0.1,16,0.147698530581324
4,0.0625,0.1,16,0.147698530581324
5,0.0625,0.1,16,0.147698530581324
1,8,0.6,0.0625,0.147592302205819
2,8,0.6,0.0625,0.147592302205819
3,8,0.6,0.0625,0.147592302205819
4,8,0.6,0.0625,0.147592302205819
5,8,0.6,0.0625,0.147592302205819
1,2048,0.3,0.0625,0.147294492326112
2,2048,0.3,0.0625,0.147294492326112
3,2048,0.3,0.0625,0.147294492326112
4,2048,0.3,0.0625,0.147294492326112
5,2048,0.3,0.0625,0.147294492326112
1,8,0.2,0.125,0.146845854450181
2,8,0.2,0.125,0.146845854450181
3,8,0.2,0.125,0.146845854450181
4,8,0.2,0.125,0.146845854450181
5,8,0.2,0.125,0.146845854450181
1,0.25,0.1,512,0.14655531535844
2,0.25,0.1,512,0.14655531535844
3,0.25,0.1,512,0.14655531535844
4,0.25,0.1,512,0.14655531535844
5,0.25,0.1,512,0.14655531535844
1,8,0.9,0.5,0.146482046760708
2,8,0.9,0.5,0.146482046760708
3,8,0.9,0.5,0.146482046760708
4,8,0.9,0.5,0.146482046760708
5,8,0.9,0.5,0.146482046760708
1,128,0.3,0.125,0.146337731215846
2,128,0.3,0.125,0.146337731215846
3,128,0.3,0.125,0.146337731215846
4,128,0.3,0.125,0.146337731215846
5,128,0.3,0.125,0.146337731215846
1,64,0.7,0.25,0.146169735960463
2,64,0.7,0.25,0.146169735960463
3,64,0.7,0.25,0.146169735960463
4,64,0.7,0.25,0.146169735960463
5,64,0.7,0.25,0.146169735960463
1,128,0.6,0.25,0.145982969647482
2,128,0.6,0.25,0.145982969647482
3,128,0.6,0.25,0.145982969647482
4,128,0.6,0.25,0.145982969647482
5,128,0.6,0.25,0.145982969647482
1,512,0.6,0.0625,0.145657674810697
2,512,0.6,0.0625,0.145657674810697
3,512,0.6,0.0625,0.145657674810697
4,512,0.6,0.0625,0.145657674810697
5,512,0.6,0.0625,0.145657674810697
1,4,0.5,0.125,0.145278298643311
2,4,0.5,0.125,0.145278298643311
3,4,0.5,0.125,0.145278298643311
4,4,0.5,0.125,0.145278298643311
5,4,0.5,0.125,0.145278298643311
1,16,0.8,0.5,0.145121497262172
2,16,0.8,0.5,0.145121497262172
3,16,0.8,0.5,0.145121497262172
4,16,0.8,0.5,0.145121497262172
5,16,0.8,0.5,0.145121497262172
1,16,0.5,0.125,0.144734783315026
2,16,0.5,0.125,0.144734783315026
3,16,0.5,0.125,0.144734783315026
4,16,0.5,0.125,0.144734783315026
5,16,0.5,0.125,0.144734783315026
1,8,0.5,0.0625,0.144328917065986
2,8,0.5,0.0625,0.144328917065986
3,8,0.5,0.0625,0.144328917065986
4,8,0.5,0.0625,0.144328917065986
5,8,0.5,0.0625,0.144328917065986
1,16,0.9,0.25,0.144271445749798
2,16,0.9,0.25,0.144271445749798
3,16,0.9,0.25,0.144271445749798
4,16,0.9,0.25,0.144271445749798
5,16,0.9,0.25,0.144271445749798
1,0.125,0.1,4,0.144209526595004
2,0.125,0.1,4,0.144209526595004
3,0.125,0.1,4,0.144209526595004
4,0.125,0.1,4,0.144209526595004
5,0.125,0.1,4,0.144209526595004
1,0.25,0.1,8,0.144127773046072
2,0.25,0.1,8,0.144127773046072
3,0.25,0.1,8,0.144127773046072
4,0.25,0.1,8,0.144127773046072
5,0.25,0.1,8,0.144127773046072
1,2,0.4,0.125,0.143934681161012
2,2,0.4,0.125,0.143934681161012
3,2,0.4,0.125,0.143934681161012
4,2,0.4,0.125,0.143934681161012
5,2,0.4,0.125,0.143934681161012
1,2,0.3,0.125,0.143901270592471
2,2,0.3,0.125,0.143901270592471
3,2,0.3,0.125,0.143901270592471
4,2,0.3,0.125,0.143901270592471
5,2,0.3,0.125,0.143901270592471
1,16,0.6,0.125,0.143698581567292
2,16,0.6,0.125,0.143698581567292
3,16,0.6,0.125,0.143698581567292
4,16,0.6,0.125,0.143698581567292
5,16,0.6,0.125,0.143698581567292
1,64,0.7,0.0625,0.143243817990338
2,64,0.7,0.0625,0.143243817990338
3,64,0.7,0.0625,0.143243817990338
4,64,0.7,0.0625,0.143243817990338
5,64,0.7,0.0625,0.143243817990338
1,4,0.6,0.125,0.143138024804369
2,4,0.6,0.125,0.143138024804369
3,4,0.6,0.125,0.143138024804369
4,4,0.6,0.125,0.143138024804369
5,4,0.6,0.125,0.143138024804369
1,1024,0.5,0.0625,0.142951409861486
2,1024,0.5,0.0625,0.142951409861486
3,1024,0.5,0.0625,0.142951409861486
4,1024,0.5,0.0625,0.142951409861486
5,1024,0.5,0.0625,0.142951409861486
1,0.5,0.1,16,0.142665398876172
2,0.5,0.1,16,0.142665398876172
3,0.5,0.1,16,0.142665398876172
4,0.5,0.1,16,0.142665398876172
5,0.5,0.1,16,0.142665398876172
1,64,0.2,0.0625,0.142581192100167
2,64,0.2,0.0625,0.142581192100167
3,64,0.2,0.0625,0.142581192100167
4,64,0.2,0.0625,0.142581192100167
5,64,0.2,0.0625,0.142581192100167
1,512,0.5,0.25,0.142412809626103
2,512,0.5,0.25,0.142412809626103
3,512,0.5,0.25,0.142412809626103
4,512,0.5,0.25,0.142412809626103
5,512,0.5,0.25,0.142412809626103
1,0.0625,0.1,2,0.142307598801438
2,0.0625,0.1,2,0.142307598801438
3,0.0625,0.1,2,0.142307598801438
4,0.0625,0.1,2,0.142307598801438
5,0.0625,0.1,2,0.142307598801438
1,8,0.5,0.125,0.141472000475406
2,8,0.5,0.125,0.141472000475406
3,8,0.5,0.125,0.141472000475406
4,8,0.5,0.125,0.141472000475406
5,8,0.5,0.125,0.141472000475406
1,8,0.6,0.125,0.141152849409392
2,8,0.6,0.125,0.141152849409392
3,8,0.6,0.125,0.141152849409392
4,8,0.6,0.125,0.141152849409392
5,8,0.6,0.125,0.141152849409392
1,256,0.6,0.25,0.140187988012065
2,256,0.6,0.25,0.140187988012065
3,256,0.6,0.25,0.140187988012065
4,256,0.6,0.25,0.140187988012065
5,256,0.6,0.25,0.140187988012065
1,32,0.5,0.125,0.139760777850874
2,32,0.5,0.125,0.139760777850874
3,32,0.5,0.125,0.139760777850874
4,32,0.5,0.125,0.139760777850874
5,32,0.5,0.125,0.139760777850874
1,32,0.7,0.0625,0.13893834928868
2,32,0.7,0.0625,0.13893834928868
3,32,0.7,0.0625,0.13893834928868
4,32,0.7,0.0625,0.13893834928868
5,32,0.7,0.0625,0.13893834928868
1,0.5,0.1,8,0.138762496187408
2,0.5,0.1,8,0.138762496187408
3,0.5,0.1,8,0.138762496187408
4,0.5,0.1,8,0.138762496187408
5,0.5,0.1,8,0.138762496187408
1,64,0.9,0.5,0.138698727662929
2,64,0.9,0.5,0.138698727662929
3,64,0.9,0.5,0.138698727662929
4,64,0.9,0.5,0.138698727662929
5,64,0.9,0.5,0.138698727662929
1,1024,0.9,0.125,0.138564816070486
2,1024,0.9,0.125,0.138564816070486
3,1024,0.9,0.125,0.138564816070486
4,1024,0.9,0.125,0.138564816070486
5,1024,0.9,0.125,0.138564816070486
1,2048,0.4,0.0625,0.138302068630222
2,2048,0.4,0.0625,0.138302068630222
3,2048,0.4,0.0625,0.138302068630222
4,2048,0.4,0.0625,0.138302068630222
5,2048,0.4,0.0625,0.138302068630222
1,128,0.7,0.0625,0.138265237954149
2,128,0.7,0.0625,0.138265237954149
3,128,0.7,0.0625,0.138265237954149
4,128,0.7,0.0625,0.138265237954149
