"lag","cost","nu","gamma","corr_pred"
3,0.03125,0.2,0.00390625,0.558022643544463
4,0.03125,0.2,0.00390625,0.558022643544463
5,0.03125,0.2,0.00390625,0.558022643544463
1,0.03125,0.3,0.0078125,0.557781676625676
2,0.03125,0.3,0.0078125,0.557781676625676
3,0.03125,0.3,0.0078125,0.557781676625676
4,0.03125,0.3,0.0078125,0.557781676625676
5,0.03125,0.3,0.0078125,0.557781676625676
1,0.125,0.1,0.00390625,0.557535386379174
2,0.125,0.1,0.00390625,0.557535386379174
3,0.125,0.1,0.00390625,0.557535386379174
4,0.125,0.1,0.00390625,0.557535386379174
5,0.125,0.1,0.00390625,0.557535386379174
1,0.0625,0.1,0.00390625,0.557535386379173
2,0.0625,0.1,0.00390625,0.557535386379173
3,0.0625,0.1,0.00390625,0.557535386379173
4,0.0625,0.1,0.00390625,0.557535386379173
5,0.0625,0.1,0.00390625,0.557535386379173
1,0.0625,0.3,0.00390625,0.557314436282696
2,0.0625,0.3,0.00390625,0.557314436282696
3,0.0625,0.3,0.00390625,0.557314436282696
4,0.0625,0.3,0.00390625,0.557314436282696
5,0.0625,0.3,0.00390625,0.557314436282696
1,0.03125,0.1,0.00390625,0.557192297024859
2,0.03125,0.1,0.00390625,0.557192297024859
3,0.03125,0.1,0.00390625,0.557192297024859
4,0.03125,0.1,0.00390625,0.557192297024859
5,0.03125,0.1,0.00390625,0.557192297024859
1,0.0625,0.3,0.0625,0.557178528154018
2,0.0625,0.3,0.0625,0.557178528154018
3,0.0625,0.3,0.0625,0.557178528154018
4,0.0625,0.3,0.0625,0.557178528154018
5,0.0625,0.3,0.0625,0.557178528154018
1,0.03125,0.3,0.00390625,0.556700380432043
2,0.03125,0.3,0.00390625,0.556700380432043
3,0.03125,0.3,0.00390625,0.556700380432043
4,0.03125,0.3,0.00390625,0.556700380432043
5,0.03125,0.3,0.00390625,0.556700380432043
1,0.03125,0.2,0.0625,0.555553875628603
2,0.03125,0.2,0.0625,0.555553875628603
3,0.03125,0.2,0.0625,0.555553875628603
4,0.03125,0.2,0.0625,0.555553875628603
5,0.03125,0.2,0.0625,0.555553875628603
1,0.125,0.3,0.0625,0.552740075288402
2,0.125,0.3,0.0625,0.552740075288402
3,0.125,0.3,0.0625,0.552740075288402
4,0.125,0.3,0.0625,0.552740075288402
5,0.125,0.3,0.0625,0.552740075288402
1,0.0625,0.2,0.0625,0.54707226652931
2,0.0625,0.2,0.0625,0.54707226652931
3,0.0625,0.2,0.0625,0.54707226652931
4,0.0625,0.2,0.0625,0.54707226652931
5,0.0625,0.2,0.0625,0.54707226652931
1,0.125,0.2,0.0625,0.489304971084958
2,0.125,0.2,0.0625,0.489304971084958
3,0.125,0.2,0.0625,0.489304971084958
4,0.125,0.2,0.0625,0.489304971084958
5,0.125,0.2,0.0625,0.489304971084958
