"lag","cost","nu","gamma","corr_pred"
5,4,0.2,0.125,0.299991977250761
1,0.25,0.2,0.25,0.29840151858687
2,0.25,0.2,0.25,0.29840151858687
3,0.25,0.2,0.25,0.29840151858687
4,0.25,0.2,0.25,0.29840151858687
5,0.25,0.2,0.25,0.29840151858687
1,256,0.8,0.03125,0.298229177654703
2,256,0.8,0.03125,0.298229177654703
3,256,0.8,0.03125,0.298229177654703
4,256,0.8,0.03125,0.298229177654703
5,256,0.8,0.03125,0.298229177654703
1,256,0.3,0.0625,0.296425878289058
2,256,0.3,0.0625,0.296425878289058
3,256,0.3,0.0625,0.296425878289058
4,256,0.3,0.0625,0.296425878289058
5,256,0.3,0.0625,0.296425878289058
1,1,0.2,0.0625,0.295174507928594
2,1,0.2,0.0625,0.295174507928594
3,1,0.2,0.0625,0.295174507928594
4,1,0.2,0.0625,0.295174507928594
5,1,0.2,0.0625,0.295174507928594
1,0.5,0.6,0.125,0.294795549087612
2,0.5,0.6,0.125,0.294795549087612
3,0.5,0.6,0.125,0.294795549087612
4,0.5,0.6,0.125,0.294795549087612
5,0.5,0.6,0.125,0.294795549087612
1,4096,0.4,0.03125,0.292360839685534
2,4096,0.4,0.03125,0.292360839685534
3,4096,0.4,0.03125,0.292360839685534
4,4096,0.4,0.03125,0.292360839685534
5,4096,0.4,0.03125,0.292360839685534
1,2,0.3,1,0.291245406826903
2,2,0.3,1,0.291245406826903
3,2,0.3,1,0.291245406826903
4,2,0.3,1,0.291245406826903
5,2,0.3,1,0.291245406826903
1,512,0.9,0.03125,0.290772048829821
2,512,0.9,0.03125,0.290772048829821
3,512,0.9,0.03125,0.290772048829821
4,512,0.9,0.03125,0.290772048829821
5,512,0.9,0.03125,0.290772048829821
1,1024,0.2,0.015625,0.28944096356511
2,1024,0.2,0.015625,0.28944096356511
3,1024,0.2,0.015625,0.28944096356511
4,1024,0.2,0.015625,0.28944096356511
5,1024,0.2,0.015625,0.28944096356511
1,512,0.8,0.03125,0.28860157600412
2,512,0.8,0.03125,0.28860157600412
3,512,0.8,0.03125,0.28860157600412
4,512,0.8,0.03125,0.28860157600412
5,512,0.8,0.03125,0.28860157600412
1,4096,0.2,0.015625,0.288223567470835
2,4096,0.2,0.015625,0.288223567470835
3,4096,0.2,0.015625,0.288223567470835
4,4096,0.2,0.015625,0.288223567470835
5,4096,0.2,0.015625,0.288223567470835
1,8,0.4,0.125,0.286460620771408
2,8,0.4,0.125,0.286460620771408
3,8,0.4,0.125,0.286460620771408
4,8,0.4,0.125,0.286460620771408
5,8,0.4,0.125,0.286460620771408
1,16,0.2,0.03125,0.285592437283901
2,16,0.2,0.03125,0.285592437283901
3,16,0.2,0.03125,0.285592437283901
4,16,0.2,0.03125,0.285592437283901
5,16,0.2,0.03125,0.285592437283901
1,16,0.3,0.125,0.285535406248012
2,16,0.3,0.125,0.285535406248012
3,16,0.3,0.125,0.285535406248012
4,16,0.3,0.125,0.285535406248012
5,16,0.3,0.125,0.285535406248012
1,8,0.2,0.03125,0.285102916597495
2,8,0.2,0.03125,0.285102916597495
3,8,0.2,0.03125,0.285102916597495
4,8,0.2,0.03125,0.285102916597495
5,8,0.2,0.03125,0.285102916597495
1,0.0625,0.4,2,0.283554434336113
2,0.0625,0.4,2,0.283554434336113
3,0.0625,0.4,2,0.283554434336113
4,0.0625,0.4,2,0.283554434336113
5,0.0625,0.4,2,0.283554434336113
1,1024,0.9,0.03125,0.283119285508847
2,1024,0.9,0.03125,0.283119285508847
3,1024,0.9,0.03125,0.283119285508847
4,1024,0.9,0.03125,0.283119285508847
5,1024,0.9,0.03125,0.283119285508847
1,64,0.5,0.015625,0.282567049764742
2,64,0.5,0.015625,0.282567049764742
3,64,0.5,0.015625,0.282567049764742
4,64,0.5,0.015625,0.282567049764742
5,64,0.5,0.015625,0.282567049764742
1,512,0.2,0.015625,0.282271293636665
2,512,0.2,0.015625,0.282271293636665
3,512,0.2,0.015625,0.282271293636665
4,512,0.2,0.015625,0.282271293636665
5,512,0.2,0.015625,0.282271293636665
1,2,0.5,0.0625,0.279979555207705
2,2,0.5,0.0625,0.279979555207705
3,2,0.5,0.0625,0.279979555207705
4,2,0.5,0.0625,0.279979555207705
5,2,0.5,0.0625,0.279979555207705
1,256,0.4,0.0625,0.279661031449989
2,256,0.4,0.0625,0.279661031449989
3,256,0.4,0.0625,0.279661031449989
4,256,0.4,0.0625,0.279661031449989
5,256,0.4,0.0625,0.279661031449989
1,64,0.2,0.03125,0.279402140138588
2,64,0.2,0.03125,0.279402140138588
3,64,0.2,0.03125,0.279402140138588
4,64,0.2,0.03125,0.279402140138588
5,64,0.2,0.03125,0.279402140138588
1,16,0.8,0.0625,0.278744288254356
2,16,0.8,0.0625,0.278744288254356
3,16,0.8,0.0625,0.278744288254356
4,16,0.8,0.0625,0.278744288254356
5,16,0.8,0.0625,0.278744288254356
1,4096,0.3,0.25,0.278729724298001
2,4096,0.3,0.25,0.278729724298001
3,4096,0.3,0.25,0.278729724298001
4,4096,0.3,0.25,0.278729724298001
5,4096,0.3,0.25,0.278729724298001
1,64,0.6,0.03125,0.278184470182278
2,64,0.6,0.03125,0.278184470182278
3,64,0.6,0.03125,0.278184470182278
4,64,0.6,0.03125,0.278184470182278
5,64,0.6,0.03125,0.278184470182278
1,128,0.2,0.03125,0.276700030718548
2,128,0.2,0.03125,0.276700030718548
3,128,0.2,0.03125,0.276700030718548
4,128,0.2,0.03125,0.276700030718548
5,128,0.2,0.03125,0.276700030718548
1,2,0.8,0.125,0.276217631255536
2,2,0.8,0.125,0.276217631255536
3,2,0.8,0.125,0.276217631255536
4,2,0.8,0.125,0.276217631255536
5,2,0.8,0.125,0.276217631255536
1,4096,0.2,0.5,0.275358467923751
2,4096,0.2,0.5,0.275358467923751
3,4096,0.2,0.5,0.275358467923751
4,4096,0.2,0.5,0.275358467923751
5,4096,0.2,0.5,0.275358467923751
1,32,0.9,0.0625,0.274699226442957
2,32,0.9,0.0625,0.274699226442957
3,32,0.9,0.0625,0.274699226442957
4,32,0.9,0.0625,0.274699226442957
5,32,0.9,0.0625,0.274699226442957
1,8,0.3,0.5,0.273547263569486
2,8,0.3,0.5,0.273547263569486
3,8,0.3,0.5,0.273547263569486
4,8,0.3,0.5,0.273547263569486
5,8,0.3,0.5,0.273547263569486
1,16,0.7,0.0625,0.271595174140772
2,16,0.7,0.0625,0.271595174140772
3,16,0.7,0.0625,0.271595174140772
4,16,0.7,0.0625,0.271595174140772
5,16,0.7,0.0625,0.271595174140772
1,4096,0.2,0.25,0.271427761093468
2,4096,0.2,0.25,0.271427761093468
3,4096,0.2,0.25,0.271427761093468
4,4096,0.2,0.25,0.271427761093468
5,4096,0.2,0.25,0.271427761093468
1,0.125,0.4,1,0.270594498160687
2,0.125,0.4,1,0.270594498160687
3,0.125,0.4,1,0.270594498160687
4,0.125,0.4,1,0.270594498160687
5,0.125,0.4,1,0.270594498160687
1,16,0.3,0.5,0.269797254523724
2,16,0.3,0.5,0.269797254523724
3,16,0.3,0.5,0.269797254523724
4,16,0.3,0.5,0.269797254523724
5,16,0.3,0.5,0.269797254523724
1,1024,0.7,0.015625,0.268826881430941
2,1024,0.7,0.015625,0.268826881430941
3,1024,0.7,0.015625,0.268826881430941
4,1024,0.7,0.015625,0.268826881430941
5,1024,0.7,0.015625,0.268826881430941
1,32,0.2,0.0625,0.268535880516154
2,32,0.2,0.0625,0.268535880516154
3,32,0.2,0.0625,0.268535880516154
4,32,0.2,0.0625,0.268535880516154
5,32,0.2,0.0625,0.268535880516154
1,256,0.1,0.03125,0.266125920751155
2,256,0.1,0.03125,0.266125920751155
3,256,0.1,0.03125,0.266125920751155
4,256,0.1,0.03125,0.266125920751155
5,256,0.1,0.03125,0.266125920751155
1,32,0.3,0.5,0.265388544162784
2,32,0.3,0.5,0.265388544162784
3,32,0.3,0.5,0.265388544162784
4,32,0.3,0.5,0.265388544162784
5,32,0.3,0.5,0.265388544162784
1,0.125,0.3,1,0.26534873871145
2,0.125,0.3,1,0.26534873871145
3,0.125,0.3,1,0.26534873871145
4,0.125,0.3,1,0.26534873871145
5,0.125,0.3,1,0.26534873871145
1,1,0.9,0.125,0.262300802822768
2,1,0.9,0.125,0.262300802822768
3,1,0.9,0.125,0.262300802822768
4,1,0.9,0.125,0.262300802822768
5,1,0.9,0.125,0.262300802822768
1,0.125,0.7,0.25,0.261174399736378
2,0.125,0.7,0.25,0.261174399736378
3,0.125,0.7,0.25,0.261174399736378
4,0.125,0.7,0.25,0.261174399736378
5,0.125,0.7,0.25,0.261174399736378
1,16,0.6,0.0625,0.260742272983628
2,16,0.6,0.0625,0.260742272983628
3,16,0.6,0.0625,0.260742272983628
4,16,0.6,0.0625,0.260742272983628
5,16,0.6,0.0625,0.260742272983628
1,256,0.2,0.03125,0.259179540894382
2,256,0.2,0.03125,0.259179540894382
3,256,0.2,0.03125,0.259179540894382
4,256,0.2,0.03125,0.259179540894382
5,256,0.2,0.03125,0.259179540894382
1,1024,0.2,0.25,0.258207732651401
2,1024,0.2,0.25,0.258207732651401
3,1024,0.2,0.25,0.258207732651401
4,1024,0.2,0.25,0.258207732651401
5,1024,0.2,0.25,0.258207732651401
1,64,0.3,0.5,0.25804022324121
2,64,0.3,0.5,0.25804022324121
3,64,0.3,0.5,0.25804022324121
4,64,0.3,0.5,0.25804022324121
5,64,0.3,0.5,0.25804022324121
1,2048,0.2,0.5,0.257622914374496
2,2048,0.2,0.5,0.257622914374496
3,2048,0.2,0.5,0.257622914374496
4,2048,0.2,0.5,0.257622914374496
5,2048,0.2,0.5,0.257622914374496
1,4,0.1,0.0625,0.257473059671953
2,4,0.1,0.0625,0.257473059671953
3,4,0.1,0.0625,0.257473059671953
4,4,0.1,0.0625,0.257473059671953
5,4,0.1,0.0625,0.257473059671953
1,0.5,0.3,2,0.256613455556477
2,0.5,0.3,2,0.256613455556477
3,0.5,0.3,2,0.256613455556477
4,0.5,0.3,2,0.256613455556477
5,0.5,0.3,2,0.256613455556477
1,4,0.3,1,0.256167406933572
2,4,0.3,1,0.256167406933572
3,4,0.3,1,0.256167406933572
4,4,0.3,1,0.256167406933572
5,4,0.3,1,0.256167406933572
1,2048,0.2,0.25,0.255739805578656
2,2048,0.2,0.25,0.255739805578656
3,2048,0.2,0.25,0.255739805578656
4,2048,0.2,0.25,0.255739805578656
5,2048,0.2,0.25,0.255739805578656
1,1024,0.6,0.015625,0.254995080619734
2,1024,0.6,0.015625,0.254995080619734
3,1024,0.6,0.015625,0.254995080619734
4,1024,0.6,0.015625,0.254995080619734
5,1024,0.6,0.015625,0.254995080619734
1,2048,0.3,0.25,0.254694033200061
2,2048,0.3,0.25,0.254694033200061
3,2048,0.3,0.25,0.254694033200061
4,2048,0.3,0.25,0.254694033200061
5,2048,0.3,0.25,0.254694033200061
1,2,0.7,0.125,0.25412242810984
2,2,0.7,0.125,0.25412242810984
3,2,0.7,0.125,0.25412242810984
4,2,0.7,0.125,0.25412242810984
5,2,0.7,0.125,0.25412242810984
1,1024,0.8,0.03125,0.253563669265145
2,1024,0.8,0.03125,0.253563669265145
3,1024,0.8,0.03125,0.253563669265145
4,1024,0.8,0.03125,0.253563669265145
5,1024,0.8,0.03125,0.253563669265145
1,1,0.4,0.25,0.253226814567574
2,1,0.4,0.25,0.253226814567574
3,1,0.4,0.25,0.253226814567574
4,1,0.4,0.25,0.253226814567574
5,1,0.4,0.25,0.253226814567574
1,0.25,0.4,0.5,0.252971317977806
2,0.25,0.4,0.5,0.252971317977806
3,0.25,0.4,0.5,0.252971317977806
4,0.25,0.4,0.5,0.252971317977806
5,0.25,0.4,0.5,0.252971317977806
1,0.5,0.2,0.25,0.252769894201369
2,0.5,0.2,0.25,0.252769894201369
3,0.5,0.2,0.25,0.252769894201369
4,0.5,0.2,0.25,0.252769894201369
5,0.5,0.2,0.25,0.252769894201369
1,0.125,0.5,0.25,0.250445257326763
2,0.125,0.5,0.25,0.250445257326763
3,0.125,0.5,0.25,0.250445257326763
4,0.125,0.5,0.25,0.250445257326763
5,0.125,0.5,0.25,0.250445257326763
1,0.25,0.3,1,0.250113654844465
2,0.25,0.3,1,0.250113654844465
3,0.25,0.3,1,0.250113654844465
4,0.25,0.3,1,0.250113654844465
5,0.25,0.3,1,0.250113654844465
1,512,0.2,0.03125,0.249618747388387
2,512,0.2,0.03125,0.249618747388387
3,512,0.2,0.03125,0.249618747388387
4,512,0.2,0.03125,0.249618747388387
5,512,0.2,0.03125,0.249618747388387
1,128,0.7,0.03125,0.24934517992611
2,128,0.7,0.03125,0.24934517992611
3,128,0.7,0.03125,0.24934517992611
4,128,0.7,0.03125,0.24934517992611
5,128,0.7,0.03125,0.24934517992611
1,1,0.4,1,0.249337783623329
2,1,0.4,1,0.249337783623329
3,1,0.4,1,0.249337783623329
4,1,0.4,1,0.249337783623329
5,1,0.4,1,0.249337783623329
1,512,0.4,0.0625,0.248741392192365
2,512,0.4,0.0625,0.248741392192365
3,512,0.4,0.0625,0.248741392192365
4,512,0.4,0.0625,0.248741392192365
5,512,0.4,0.0625,0.248741392192365
1,1024,0.2,0.03125,0.248474231183559
2,1024,0.2,0.03125,0.248474231183559
3,1024,0.2,0.03125,0.248474231183559
4,1024,0.2,0.03125,0.248474231183559
5,1024,0.2,0.03125,0.248474231183559
1,0.25,0.3,2,0.248344900378562
2,0.25,0.3,2,0.248344900378562
3,0.25,0.3,2,0.248344900378562
4,0.25,0.3,2,0.248344900378562
5,0.25,0.3,2,0.248344900378562
1,8,0.2,1,0.248045561437651
2,8,0.2,1,0.248045561437651
3,8,0.2,1,0.248045561437651
4,8,0.2,1,0.248045561437651
5,8,0.2,1,0.248045561437651
1,0.0625,0.5,0.5,0.247633719471188
2,0.0625,0.5,0.5,0.247633719471188
3,0.0625,0.5,0.5,0.247633719471188
4,0.0625,0.5,0.5,0.247633719471188
5,0.0625,0.5,0.5,0.247633719471188
1,0.5,0.3,0.5,0.246901961434917
2,0.5,0.3,0.5,0.246901961434917
3,0.5,0.3,0.5,0.246901961434917
4,0.5,0.3,0.5,0.246901961434917
5,0.5,0.3,0.5,0.246901961434917
1,32,0.2,0.5,0.246253718747023
2,32,0.2,0.5,0.246253718747023
3,32,0.2,0.5,0.246253718747023
4,32,0.2,0.5,0.246253718747023
5,32,0.2,0.5,0.246253718747023
1,4,0.2,1,0.245804619602349
2,4,0.2,1,0.245804619602349
3,4,0.2,1,0.245804619602349
4,4,0.2,1,0.245804619602349
5,4,0.2,1,0.245804619602349
1,512,0.3,0.0625,0.245624311068722
2,512,0.3,0.0625,0.245624311068722
3,512,0.3,0.0625,0.245624311068722
4,512,0.3,0.0625,0.245624311068722
5,512,0.3,0.0625,0.245624311068722
1,128,0.3,0.5,0.243781142821272
2,128,0.3,0.5,0.243781142821272
3,128,0.3,0.5,0.243781142821272
4,128,0.3,0.5,0.243781142821272
5,128,0.3,0.5,0.243781142821272
1,2048,0.9,0.03125,0.242962052676367
2,2048,0.9,0.03125,0.242962052676367
3,2048,0.9,0.03125,0.242962052676367
4,2048,0.9,0.03125,0.242962052676367
5,2048,0.9,0.03125,0.242962052676367
1,1,0.3,0.5,0.242208811454309
2,1,0.3,0.5,0.242208811454309
3,1,0.3,0.5,0.242208811454309
4,1,0.3,0.5,0.242208811454309
5,1,0.3,0.5,0.242208811454309
1,0.5,0.5,0.125,0.241865968466302
2,0.5,0.5,0.125,0.241865968466302
3,0.5,0.5,0.125,0.241865968466302
4,0.5,0.5,0.125,0.241865968466302
5,0.5,0.5,0.125,0.241865968466302
1,32,0.3,0.125,0.241166271837465
2,32,0.3,0.125,0.241166271837465
3,32,0.3,0.125,0.241166271837465
4,32,0.3,0.125,0.241166271837465
5,32,0.3,0.125,0.241166271837465
1,0.125,0.3,2,0.240600612471813
2,0.125,0.3,2,0.240600612471813
3,0.125,0.3,2,0.240600612471813
4,0.125,0.3,2,0.240600612471813
5,0.125,0.3,2,0.240600612471813
1,2048,0.7,0.015625,0.24050279409789
2,2048,0.7,0.015625,0.24050279409789
3,2048,0.7,0.015625,0.24050279409789
4,2048,0.7,0.015625,0.24050279409789
5,2048,0.7,0.015625,0.24050279409789
1,4,0.2,2,0.240493735694153
2,4,0.2,2,0.240493735694153
3,4,0.2,2,0.240493735694153
4,4,0.2,2,0.240493735694153
5,4,0.2,2,0.240493735694153
1,0.0625,0.4,4,0.238264748309366
2,0.0625,0.4,4,0.238264748309366
3,0.0625,0.4,4,0.238264748309366
4,0.0625,0.4,4,0.238264748309366
5,0.0625,0.4,4,0.238264748309366
1,2048,0.2,0.03125,0.238092399284311
2,2048,0.2,0.03125,0.238092399284311
3,2048,0.2,0.03125,0.238092399284311
4,2048,0.2,0.03125,0.238092399284311
5,2048,0.2,0.03125,0.238092399284311
1,0.125,0.6,0.25,0.237506692585227
2,0.125,0.6,0.25,0.237506692585227
3,0.125,0.6,0.25,0.237506692585227
4,0.125,0.6,0.25,0.237506692585227
5,0.125,0.6,0.25,0.237506692585227
1,0.5,0.3,1,0.236868917736555
2,0.5,0.3,1,0.236868917736555
3,0.5,0.3,1,0.236868917736555
4,0.5,0.3,1,0.236868917736555
5,0.5,0.3,1,0.236868917736555
1,16,0.2,1,0.236144962199572
2,16,0.2,1,0.236144962199572
3,16,0.2,1,0.236144962199572
4,16,0.2,1,0.236144962199572
5,16,0.2,1,0.236144962199572
1,1,0.3,2,0.236119504379757
2,1,0.3,2,0.236119504379757
3,1,0.3,2,0.236119504379757
4,1,0.3,2,0.236119504379757
5,1,0.3,2,0.236119504379757
1,2,0.3,2,0.234931068075427
2,2,0.3,2,0.234931068075427
3,2,0.3,2,0.234931068075427
4,2,0.3,2,0.234931068075427
5,2,0.3,2,0.234931068075427
1,1,0.6,0.125,0.234908411717675
2,1,0.6,0.125,0.234908411717675
3,1,0.6,0.125,0.234908411717675
4,1,0.6,0.125,0.234908411717675
5,1,0.6,0.125,0.234908411717675
1,0.0625,0.3,2,0.233971238303902
2,0.0625,0.3,2,0.233971238303902
3,0.0625,0.3,2,0.233971238303902
4,0.0625,0.3,2,0.233971238303902
5,0.0625,0.3,2,0.233971238303902
1,2048,0.8,0.03125,0.233967333195153
2,2048,0.8,0.03125,0.233967333195153
3,2048,0.8,0.03125,0.233967333195153
4,2048,0.8,0.03125,0.233967333195153
5,2048,0.8,0.03125,0.233967333195153
1,16,0.4,0.125,0.23387339153933
2,16,0.4,0.125,0.23387339153933
3,16,0.4,0.125,0.23387339153933
4,16,0.4,0.125,0.23387339153933
5,16,0.4,0.125,0.23387339153933
1,0.125,0.3,4,0.233679294318406
2,0.125,0.3,4,0.233679294318406
3,0.125,0.3,4,0.233679294318406
4,0.125,0.3,4,0.233679294318406
5,0.125,0.3,4,0.233679294318406
1,64,0.2,0.5,0.23366654496305
2,64,0.2,0.5,0.23366654496305
3,64,0.2,0.5,0.23366654496305
4,64,0.2,0.5,0.23366654496305
5,64,0.2,0.5,0.23366654496305
1,32,0.8,0.0625,0.233610423102753
2,32,0.8,0.0625,0.233610423102753
3,32,0.8,0.0625,0.233610423102753
4,32,0.8,0.0625,0.233610423102753
5,32,0.8,0.0625,0.233610423102753
1,1024,0.2,0.5,0.233082188157709
2,1024,0.2,0.5,0.233082188157709
3,1024,0.2,0.5,0.233082188157709
4,1024,0.2,0.5,0.233082188157709
5,1024,0.2,0.5,0.233082188157709
1,4,0.3,0.5,0.233069137984189
2,4,0.3,0.5,0.233069137984189
3,4,0.3,0.5,0.233069137984189
4,4,0.3,0.5,0.233069137984189
5,4,0.3,0.5,0.233069137984189
1,64,0.9,0.0625,0.233009990812754
2,64,0.9,0.0625,0.233009990812754
3,64,0.9,0.0625,0.233009990812754
4,64,0.9,0.0625,0.233009990812754
5,64,0.9,0.0625,0.233009990812754
1,2048,0.6,0.015625,0.232554720084748
2,2048,0.6,0.015625,0.232554720084748
3,2048,0.6,0.015625,0.232554720084748
4,2048,0.6,0.015625,0.232554720084748
5,2048,0.6,0.015625,0.232554720084748
1,8,0.2,0.125,0.231476005431609
2,8,0.2,0.125,0.231476005431609
3,8,0.2,0.125,0.231476005431609
4,8,0.2,0.125,0.231476005431609
5,8,0.2,0.125,0.231476005431609
1,0.5,0.3,4,0.231225475154512
2,0.5,0.3,4,0.231225475154512
3,0.5,0.3,4,0.231225475154512
4,0.5,0.3,4,0.231225475154512
5,0.5,0.3,4,0.231225475154512
1,8,0.3,1,0.23097552775345
2,8,0.3,1,0.23097552775345
3,8,0.3,1,0.23097552775345
4,8,0.3,1,0.23097552775345
5,8,0.3,1,0.23097552775345
1,8,0.1,0.0625,0.230296038830407
2,8,0.1,0.0625,0.230296038830407
3,8,0.1,0.0625,0.230296038830407
4,8,0.1,0.0625,0.230296038830407
5,8,0.1,0.0625,0.230296038830407
1,64,0.2,0.0625,0.22993618707445
2,64,0.2,0.0625,0.22993618707445
3,64,0.2,0.0625,0.22993618707445
4,64,0.2,0.0625,0.22993618707445
5,64,0.2,0.0625,0.22993618707445
1,16,0.2,0.5,0.22857063812789
2,16,0.2,0.5,0.22857063812789
3,16,0.2,0.5,0.22857063812789
4,16,0.2,0.5,0.22857063812789
5,16,0.2,0.5,0.22857063812789
1,4096,0.2,0.03125,0.228517832202572
2,4096,0.2,0.03125,0.228517832202572
3,4096,0.2,0.03125,0.228517832202572
4,4096,0.2,0.03125,0.228517832202572
5,4096,0.2,0.03125,0.228517832202572
1,16,0.5,0.03125,0.228349143389277
2,16,0.5,0.03125,0.228349143389277
3,16,0.5,0.03125,0.228349143389277
4,16,0.5,0.03125,0.228349143389277
5,16,0.5,0.03125,0.228349143389277
1,0.0625,0.2,0.5,0.228183373752257
2,0.0625,0.2,0.5,0.228183373752257
3,0.0625,0.2,0.5,0.228183373752257
4,0.0625,0.2,0.5,0.228183373752257
5,0.0625,0.2,0.5,0.228183373752257
1,0.125,0.3,8,0.228023336550451
2,0.125,0.3,8,0.228023336550451
3,0.125,0.3,8,0.228023336550451
4,0.125,0.3,8,0.228023336550451
5,0.125,0.3,8,0.228023336550451
1,128,0.2,0.5,0.226438660723994
2,128,0.2,0.5,0.226438660723994
3,128,0.2,0.5,0.226438660723994
4,128,0.2,0.5,0.226438660723994
5,128,0.2,0.5,0.226438660723994
1,0.5,0.4,1,0.22636599932089
2,0.5,0.4,1,0.22636599932089
3,0.5,0.4,1,0.22636599932089
4,0.5,0.4,1,0.22636599932089
5,0.5,0.4,1,0.22636599932089
1,512,0.2,0.25,0.225945456506234
2,512,0.2,0.25,0.225945456506234
3,512,0.2,0.25,0.225945456506234
4,512,0.2,0.25,0.225945456506234
5,512,0.2,0.25,0.225945456506234
1,0.25,0.4,1,0.225337585686744
2,0.25,0.4,1,0.225337585686744
3,0.25,0.4,1,0.225337585686744
4,0.25,0.4,1,0.225337585686744
5,0.25,0.4,1,0.225337585686744
1,0.125,0.4,2,0.225268302490689
2,0.125,0.4,2,0.225268302490689
3,0.125,0.4,2,0.225268302490689
4,0.125,0.4,2,0.225268302490689
5,0.125,0.4,2,0.225268302490689
1,4096,0.7,0.015625,0.223718562580669
2,4096,0.7,0.015625,0.223718562580669
3,4096,0.7,0.015625,0.223718562580669
4,4096,0.7,0.015625,0.223718562580669
5,4096,0.7,0.015625,0.223718562580669
1,0.25,0.3,16,0.2230719233491
2,0.25,0.3,16,0.2230719233491
3,0.25,0.3,16,0.2230719233491
4,0.25,0.3,16,0.2230719233491
5,0.25,0.3,16,0.2230719233491
1,32,0.4,0.125,0.222829288699558
2,32,0.4,0.125,0.222829288699558
3,32,0.4,0.125,0.222829288699558
4,32,0.4,0.125,0.222829288699558
5,32,0.4,0.125,0.222829288699558
1,0.125,0.8,0.25,0.222645875781392
2,0.125,0.8,0.25,0.222645875781392
3,0.125,0.8,0.25,0.222645875781392
4,0.125,0.8,0.25,0.222645875781392
5,0.125,0.8,0.25,0.222645875781392
1,256,0.2,0.5,0.222389748847414
2,256,0.2,0.5,0.222389748847414
3,256,0.2,0.5,0.222389748847414
4,256,0.2,0.5,0.222389748847414
5,256,0.2,0.5,0.222389748847414
1,128,0.6,0.03125,0.221033232615465
2,128,0.6,0.03125,0.221033232615465
3,128,0.6,0.03125,0.221033232615465
4,128,0.6,0.03125,0.221033232615465
5,128,0.6,0.03125,0.221033232615465
1,256,0.3,0.5,0.220988591705054
2,256,0.3,0.5,0.220988591705054
3,256,0.3,0.5,0.220988591705054
4,256,0.3,0.5,0.220988591705054
5,256,0.3,0.5,0.220988591705054
1,128,0.5,0.015625,0.220668580840244
2,128,0.5,0.015625,0.220668580840244
3,128,0.5,0.015625,0.220668580840244
4,128,0.5,0.015625,0.220668580840244
5,128,0.5,0.015625,0.220668580840244
1,128,0.3,0.25,0.220586127618153
2,128,0.3,0.25,0.220586127618153
3,128,0.3,0.25,0.220586127618153
4,128,0.3,0.25,0.220586127618153
5,128,0.3,0.25,0.220586127618153
1,0.25,0.3,4,0.220272064145038
2,0.25,0.3,4,0.220272064145038
3,0.25,0.3,4,0.220272064145038
4,0.25,0.3,4,0.220272064145038
5,0.25,0.3,4,0.220272064145038
1,2,0.2,2,0.220014290656681
2,2,0.2,2,0.220014290656681
3,2,0.2,2,0.220014290656681
4,2,0.2,2,0.220014290656681
5,2,0.2,2,0.220014290656681
1,512,0.1,0.03125,0.219947634650931
2,512,0.1,0.03125,0.219947634650931
3,512,0.1,0.03125,0.219947634650931
4,512,0.1,0.03125,0.219947634650931
5,512,0.1,0.03125,0.219947634650931
1,512,0.2,0.5,0.219702185689637
2,512,0.2,0.5,0.219702185689637
3,512,0.2,0.5,0.219702185689637
4,512,0.2,0.5,0.219702185689637
5,512,0.2,0.5,0.219702185689637
1,1024,0.3,0.25,0.219684049765286
2,1024,0.3,0.25,0.219684049765286
3,1024,0.3,0.25,0.219684049765286
4,1024,0.3,0.25,0.219684049765286
5,1024,0.3,0.25,0.219684049765286
1,0.125,0.3,16,0.219336596988318
2,0.125,0.3,16,0.219336596988318
3,0.125,0.3,16,0.219336596988318
4,0.125,0.3,16,0.219336596988318
5,0.125,0.3,16,0.219336596988318
1,0.5,0.3,16,0.219022770371129
2,0.5,0.3,16,0.219022770371129
3,0.5,0.3,16,0.219022770371129
4,0.5,0.3,16,0.219022770371129
5,0.5,0.3,16,0.219022770371129
1,16,0.3,1,0.218739765699914
2,16,0.3,1,0.218739765699914
3,16,0.3,1,0.218739765699914
4,16,0.3,1,0.218739765699914
5,16,0.3,1,0.218739765699914
1,0.25,0.4,2,0.218210984030798
2,0.25,0.4,2,0.218210984030798
3,0.25,0.4,2,0.218210984030798
4,0.25,0.4,2,0.218210984030798
5,0.25,0.4,2,0.218210984030798
1,0.0625,0.4,16,0.217813782732412
2,0.0625,0.4,16,0.217813782732412
3,0.0625,0.4,16,0.217813782732412
4,0.0625,0.4,16,0.217813782732412
5,0.0625,0.4,16,0.217813782732412
1,256,0.3,0.25,0.217389247210843
2,256,0.3,0.25,0.217389247210843
3,256,0.3,0.25,0.217389247210843
4,256,0.3,0.25,0.217389247210843
5,256,0.3,0.25,0.217389247210843
1,4,0.3,2,0.217005020739281
2,4,0.3,2,0.217005020739281
3,4,0.3,2,0.217005020739281
4,4,0.3,2,0.217005020739281
5,4,0.3,2,0.217005020739281
1,512,0.3,0.5,0.216846365732171
2,512,0.3,0.5,0.216846365732171
3,512,0.3,0.5,0.216846365732171
4,512,0.3,0.5,0.216846365732171
5,512,0.3,0.5,0.216846365732171
1,0.0625,0.3,8,0.216565242688894
2,0.0625,0.3,8,0.216565242688894
3,0.0625,0.3,8,0.216565242688894
4,0.0625,0.3,8,0.216565242688894
5,0.0625,0.3,8,0.216565242688894
1,2,0.3,0.25,0.216065710630683
2,2,0.3,0.25,0.216065710630683
3,2,0.3,0.25,0.216065710630683
